416,Bentley,Azure,WBADX7C54BE753501,2014-08-20,t,509
417,Maserati,GranTurismo,5NPEB4AC1BH825616,2014-08-20,t,521
418,Chrysler,Town & Country,SCBFT7ZA6FC516444,2014-08-20,f,103
419,Chevrolet,Impala,SALGR2VFXEA152164,2014-08-20,f,17
420,BMW,5 Series,WA1LMBFE7CD196901,2014-08-20,t,18
421,BMW,X6,WAUPL68E54A058806,2014-08-20,f,151
422,Chevrolet,Beretta,WBA6A0C50FD597664,2014-08-20,t,288
423,Ford,Taurus,5YMGZ0C5XAL866159,2014-08-20,f,414
424,BMW,750,1FTEW1CM4DF484750,2014-08-20,t,495
425,Infiniti,FX,5XYKT3A13CG895569,2014-08-20,f,541
426,Mercury,Topaz,JTDBT4K39A1560741,2014-08-20,t,309
427,Plymouth,Voyager,1FMJU1F55AE263857,2014-08-20,f,352
428,BMW,Z8,JM3KE2BE6F0834286,2014-08-20,t,480
429,Kia,Sorento,JTJBM7FX7A5424349,2014-08-20,f,226
430,Dodge,Grand Caravan,3C6TD4KT1CG936295,2014-08-20,f,504
431,Mercedes-Benz,SLR McLaren,WDBWK5JA7BF153577,2014-08-20,t,249
432,Mercury,Mountaineer,3VW517AT4EM359261,2014-08-20,f,528
433,Volvo,S90,5FRYD3H49GB785435,2014-08-20,t,390
434,Audi,5000S,3C4PDCAB7CT786553,2014-08-20,f,509
435,Cadillac,Escalade ESV,5N1AA0NC9FN005516,2014-08-20,f,54
436,Lexus,LS,1N6AA0CJ4EN455222,2014-08-20,f,437
437,Bentley,Brooklands,SAJWA6BC7F8553385,2014-08-20,t,44
438,Mitsubishi,Mirage,1G4HB5EM0AU460805,2014-08-20,t,530
439,Chevrolet,Silverado,5TFAW5F19FX596709,2014-08-20,t,400
440,Buick,LeSabre,WAUJC58E15A457004,2014-08-20,f,387
441,Ford,Explorer Sport Trac,1N6AF0KY6FN552990,2014-08-20,t,217
442,Cadillac,CTS,WAUGVAFR1CA168981,2014-08-20,f,36
443,Isuzu,Ascender,1FTWF3A51AE892474,2014-08-20,t,158
444,Honda,Insight,WBA3N5C52EK935936,2014-08-20,t,43
445,Nissan,Xterra,1G6DF8E59C0300002,2014-08-20,t,417
446,Ford,F250,4USBU53568L986060,2014-08-20,f,503
447,Nissan,Altima,WAUBFAFL9FN502061,2014-08-20,f,125
448,Chevrolet,Express 1500,WDDEJ7GB7BA240376,2014-08-20,f,123
449,Kia,Optima,TRUUT28NX41920759,2014-08-20,t,511
450,BMW,545,WBA3B1G54FN412798,2014-08-20,t,264
451,Maybach,62,WA1LMBFE5DD760708,2014-08-20,f,540
452,Volkswagen,Jetta,3C6JD7AP8CG544718,2014-08-20,t,238
453,Volkswagen,Eos,1GYUKHEF6AR005704,2014-08-20,f,122
454,Ford,Explorer,2G4GW5EVXB9037723,2014-08-20,f,473
455,Cadillac,SRX,WBAKE5C51BE143864,2014-08-20,f,85
456,Lotus,Elise,3GYEK63N02G692036,2014-08-20,f,512
457,Volkswagen,Passat,2LMDJ6JK1FB364243,2014-08-20,f,490
458,Jeep,Liberty,WAUAF48H99K110922,2014-08-20,f,420
459,GMC,Suburban 2500,WBAEU33474P879212,2014-08-20,t,195
460,Bentley,Arnage,2GKALMEK7F6296782,2014-08-20,t,57
461,Honda,Odyssey,WBANF33586B160294,2014-08-20,f,107
462,BMW,5 Series,SCBBR9ZA5CC848637,2014-08-20,t,145
463,Subaru,Alcyone SVX,KNDPB3A22D7998577,2014-08-20,t,483
464,Ford,F150,2C3CA6CT4BH777867,2014-08-20,t,174
465,Cadillac,Escalade,4T1BD1EB8DU870473,2014-08-20,f,360
466,Honda,Accord,1FMJK1G52AE804531,2014-08-20,t,152
467,Dodge,Neon,1G6ET129X1B667097,2014-08-20,t,195
468,Mercury,Milan,WBANV9C55AC437783,2014-08-20,f,510
469,Ford,F-Series,WBA5M2C50ED981313,2014-08-20,f,415
470,Chrysler,New Yorker,WAUDF98E78A331598,2014-08-20,f,95
471,Hyundai,Elantra,1G6KD57Y01U017979,2014-08-20,f,27
472,Buick,Skylark,WAUNF78PX8A208260,2014-08-20,t,530
473,Lotus,Elise,5TDDW5G1XFS219016,2014-08-20,f,62
474,Nissan,Maxima,3GYFNEE36FS330510,2014-08-20,t,345
475,Suzuki,Grand Vitara,WAULFAFR9EA496695,2014-08-20,f,59
477,Mercedes-Benz,SLR McLaren,5NPDH4AE6BH485035,2014-08-20,t,56
478,Mitsubishi,Eclipse,WBANF33527C687680,2014-08-20,f,536
479,Ford,Explorer Sport Trac,JTJHY7AX1F4586593,2014-08-20,f,540
480,GMC,Sonoma,WP1AA2A23BL902815,2014-08-20,f,412
481,Pontiac,Bonneville,WAUEF78E38A424336,2014-08-20,t,291
482,Mazda,Mazda5,WVWBN7AN8FE016147,2014-08-20,f,244
483,Lincoln,MKT,3D7JB1EP6BG691520,2014-08-20,t,264
484,GMC,Yukon XL 1500,1ZVBP8AM6D5166324,2014-08-20,f,527
485,Chevrolet,Lumina APV,1FTSX2A5XAE767608,2014-08-20,t,193
486,Pontiac,Aztek,WBAUT9C57AA951406,2014-08-20,t,218
487,Mercury,Mountaineer,1G6DA5EY0B0642833,2014-08-20,f,180
488,Lotus,Esprit,SCFHDDBT3EG208749,2014-08-20,t,222
489,Acura,NSX,1G6DS57V680177807,2014-08-20,t,522
490,Mitsubishi,Montero Sport,3TMJU4GN5BM932003,2014-08-20,f,57
491,Audi,5000S,1FAHP3EN4BW230182,2014-08-20,f,87
492,Honda,FCX Clarity,2C3CDXJG4EH461134,2014-08-20,t,139
493,Honda,Civic,2C3CA6CT4AH692171,2014-08-20,f,275
494,Chevrolet,Sonic,1G6DV5EPXC0778481,2014-08-20,f,29
495,Toyota,Solara,JM1CR2W3XA0819387,2014-08-20,f,82
496,GMC,Savana 2500,1G6KD57Y96U558746,2014-08-20,f,363
497,Chevrolet,Sonic,WP0AD2A78EL489379,2014-08-20,t,303
498,Mercedes-Benz,R-Class,19XFA1E36BE681436,2014-08-20,f,22
499,Hyundai,Sonata,WAUCFAFC7FN194277,2014-08-20,f,99
500,Ford,Probe,WBANN73536C985647,2014-08-20,t,463
501,Oldsmobile,Alero,WAUDGAFL1BA377886,2014-08-20,t,323
502,Mercedes-Benz,CLK-Class,1FMEU7FE7AU614844,2014-08-20,t,129
503,Hummer,H2,JM1GJ1T57F1853913,2014-08-20,t,324
504,Ford,Escort,3VWJX7AJ7AM726692,2014-08-20,t,214
505,Porsche,Cayman,JN8AF5MR7FT790398,2014-08-20,f,172
506,Dodge,Grand Caravan,WAUGL78E87A392032,2014-08-20,f,541
507,Plymouth,Breeze,KNDKG3A29A7643218,2014-08-20,f,186
508,Volkswagen,Passat,2G61S5S35F9153221,2014-08-20,f,383
509,Chevrolet,Corsica,1FMJK1H55CE873621,2014-08-20,f,529
510,GMC,Vandura 2500,3D73M3CL0BG762788,2014-08-20,f,366
511,Mazda,CX-9,WBAYP1C59FD671211,2014-08-20,t,180
512,Dodge,D150 Club,1GKS1FEJ9CR886852,2014-08-20,f,314
513,Jeep,Grand Cherokee,2C3CDXGJXDH343011,2014-08-20,t,259
514,Chevrolet,Uplander,5UXWX9C51DL193408,2014-08-20,t,131
515,GMC,Acadia,1G6DP567150201690,2014-08-20,t,380
516,Hyundai,Genesis,1HGCP2E31BA184175,2014-08-20,t,260
517,Audi,A3,1FTFW1E83AF956100,2014-08-20,t,90
518,Ford,F-Series,2HNYD28308H234433,2014-08-20,t,216
519,Kia,Forte,1G6KP5ES6BU297849,2014-08-20,t,422
520,Ford,Econoline E350,4USBT33483L589750,2014-08-20,t,203
521,Scion,xB,1FTEX1C83AK921530,2014-08-20,f,345
522,GMC,Savana 1500,1FTMF1CW4AF822141,2014-08-20,f,457
523,Land Rover,Range Rover Sport,3FAHP0GA8AR489834,2014-08-20,t,139
524,Pontiac,Firebird,WBA6B4C52DD744617,2014-08-20,t,198
525,Nissan,NV1500,1G6AB5SA8D0446424,2014-08-20,f,57
526,Chevrolet,Equinox,1GKS1KE02ER046690,2014-08-20,t,173
527,Saab,9-3,WBAUN1C59BV645071,2014-08-20,f,203
528,Chevrolet,S10,1C3CDWBA2CD199774,2014-08-20,f,49
529,Hyundai,Accent,WP0AA2A9XCS216957,2014-08-20,t,34
530,Suzuki,SJ,SCFEFBBC6AG823646,2014-08-20,f,545
531,Dodge,Ram Van 1500,WA1MYBFE5AD071854,2014-08-20,f,431
532,Volkswagen,Fox,JH4KA96604C575854,2014-08-20,f,492
533,GMC,Yukon XL 1500,WAUFEBFMXBA579008,2014-08-20,t,536
534,Ford,Flex,JN8AF5MVXFT985957,2014-08-20,t,408
535,Buick,Riviera,2B3CL5CTXBH341736,2014-08-20,t,476
536,Ford,F350,JH4KB16527C000553,2014-08-20,f,115
537,GMC,2500 Club Coupe,KNDJT2A22D7394878,2014-08-20,f,31
538,Mercedes-Benz,W126,WBA5M4C55FD064638,2014-08-20,f,16
539,Chevrolet,Sportvan G10,WA1WGBFP4EA725764,2014-08-20,f,365
540,Buick,Park Avenue,SCFFDCCD2CG941025,2014-08-20,f,27
541,Toyota,4Runner,WVWAP7AN5EE383477,2014-08-20,t,369
542,Chevrolet,Express 3500,W04GW5EV7B1360792,2014-08-20,t,112
543,Pontiac,G6,WAUHFAFL1DN531044,2014-08-20,f,262
544,Buick,Skylark,3GYFNDE31DS708479,2014-08-20,t,222
545,Buick,LeSabre,2C3CDXJG8DH834755,2014-08-20,t,168
546,Lexus,IS,3C3CFFCR7CT685909,2014-08-20,t,427
547,Bentley,Continental GT,5N1AT2ML1EC725975,2014-08-20,t,505
548,Ford,Ranger,19UUA56723A348611,2014-08-20,f,505
549,Mazda,CX-9,WA1VMAFE9BD911730,2014-08-20,f,447
550,Volkswagen,Tiguan,WBA3R1C55FK041606,2014-08-20,t,530
551,Mazda,MX-5,WAUFMAFC1FN968607,2014-08-20,f,545
552,Mercedes-Benz,CLS-Class,1C3CCBBB9DN781712,2014-08-20,f,207
553,GMC,Sierra 3500,ZFBCFADH3FZ212609,2014-08-20,f,141
554,Buick,Somerset,WAUGFAFC2EN730794,2014-08-20,f,509
555,GMC,Suburban 1500,5TDBKRFH1ES624706,2014-08-20,t,21
556,Buick,Century,1FA6P8AM6F5339661,2014-08-20,f,230
557,Mazda,Mazda3,WBAEP33452P578149,2014-08-20,t,394
558,Chevrolet,Tahoe,YV126MFD0F2225745,2014-08-20,t,323
559,Mazda,RX-7,WAUUL78E68A103492,2014-08-20,f,25
560,Nissan,Altima,1GKS1AE08BR712909,2014-08-20,f,30
561,Dodge,Avenger,JN8AF5MR5DT721528,2014-08-20,f,45
562,Kia,Sephia,3C63DRML3CG270437,2014-08-20,t,311
563,Pontiac,Bonneville,SCFFDAAM7EG400580,2014-08-20,t,541
564,Chevrolet,Express 2500,WAUAT48H33K834699,2014-08-20,t,373
565,Toyota,Tercel,YV1672MW2B2034331,2014-08-20,t,268
566,Ford,F-Series,SCBGH3ZA9EC232870,2014-08-20,f,124
567,Ford,Expedition,JTHBE1KS4A0258665,2014-08-20,t,119
568,Suzuki,Aerio,3GYFK66N06G074379,2014-08-20,f,126
569,Saturn,Sky,WAUEFAFL2FA580329,2014-08-20,f,26
570,Ford,Expedition,2C3CDZAG8FH948141,2014-08-20,t,450
571,Chrysler,300M,1FMCU0C73AK443008,2014-08-20,f,47
572,Dodge,Intrepid,5N1AA0NE3EN701756,2014-08-20,t,516
573,Chevrolet,Cobalt SS,5UXKU6C55F0569831,2014-08-20,f,423
574,Plymouth,Colt,1G6AB5SX6D0898716,2014-08-20,f,125
575,Pontiac,Grand Am,WUARL48H37K645792,2014-08-20,t,289
576,Audi,100,SALSF2D4XDA978594,2014-08-20,t,350
577,Hyundai,Elantra,3C3CFFJH3ET344021,2014-08-20,t,547
578,Honda,Accord Crosstour,WA1VKBFP7AA719431,2014-08-20,t,332
579,Geo,Tracker,2T1BURHE3EC853359,2014-08-20,t,276
580,Volvo,V70,3N1AB7AP6FL513626,2014-08-20,f,358
581,Infiniti,M,3C4PDCDG2FT181285,2014-08-20,f,484
582,GMC,Yukon,SCFBB04C19G310039,2014-08-20,f,83
583,GMC,Savana,2G4WC552161197598,2014-08-20,f,87
584,Toyota,Tacoma,WBA3C1G51EN810093,2014-08-20,f,483
585,Dodge,Dakota,WAUEF78E58A269336,2014-08-20,t,508
586,Dodge,Neon,1C4NJPBA7DD117719,2014-08-20,f,341
587,Mercedes-Benz,C-Class,WAUKF78E45A094284,2014-08-20,t,283
588,Chevrolet,Corvette,JTDKTUD3XDD365652,2014-08-20,f,90
589,GMC,3500,WBAWC7C50AE632189,2014-08-20,t,356
590,Mercury,Sable,3C6JD6DT6CG556613,2014-08-20,t,43
591,Austin,Mini Cooper,JM1NC2JF8C0887489,2014-08-20,f,122
592,Dodge,Dakota,1G6AC5S39E0711237,2014-08-20,t,465
593,Honda,Accord,5N1AA0NEXFN427036,2014-08-20,t,192
594,Toyota,Celica,JH4CW2H5XDC796914,2014-08-20,t,444
595,Mercury,Lynx,1N6AA0CC0EN294076,2014-08-20,t,172
596,Toyota,MR2,1G6KD579X6U805278,2014-08-20,f,519
597,Suzuki,Aerio,1G6DM8EG8A0671690,2014-08-20,f,239
598,Honda,Element,YV4952CY0C1976104,2014-08-20,f,216
599,BMW,7 Series,4F2CY0C70AK054323,2014-08-20,f,175
600,Geo,Metro,1GD220CG2CZ035386,2014-08-20,t,459
601,Mercedes-Benz,W201,1GKS1CKJ0FR159753,2014-08-20,t,30
602,Nissan,Maxima,WVWED7AJ9BW609971,2014-08-20,f,499
603,Aston Martin,Vantage,1G6DM57T670414805,2014-08-20,f,410
604,GMC,Sierra 2500,WAUJC58E45A203089,2014-08-20,f,434
605,GMC,2500,3N1BC1AP7BL203915,2014-08-20,f,79
606,BMW,Z3,WVGAV3AX1EW739803,2014-08-20,t,499
607,Saab,9-5,1G6AC5SX2D0157038,2014-08-20,t,130
608,Mitsubishi,Tredia,1G4HP52K754323788,2014-08-20,f,420
609,Lincoln,Navigator,SCFFDCBD9CG481895,2014-08-20,f,263
610,GMC,Sierra 1500,2G4GP5EC6B9149608,2014-08-20,f,90
611,Bentley,Continental GTC,WAUKH74F17N282488,2014-08-20,f,180
612,Chrysler,300,WVGAV3AX2EW589104,2014-08-20,f,372
613,Pontiac,Chevette,1N4AL2AP3BN429860,2014-08-20,t,448
614,BMW,5 Series,WVWBB7AJ6DW209359,2014-08-20,f,274
615,Pontiac,Sunfire,WA1EY74L37D727464,2014-08-20,f,100
616,Infiniti,M,1FMCU0C78CK330402,2014-08-20,f,378
617,Mercedes-Benz,SLK-Class,JH4KC1F72EC572377,2014-08-20,f,421
618,Subaru,Justy,3D4PG9FGXBT701429,2014-08-20,f,348
619,Toyota,Solara,1G4GE5GV8AF268755,2014-08-20,t,29
620,Honda,CR-X,JTHBE5C24B5348800,2014-08-20,f,94
621,GMC,Envoy,4JGDF2EE4EA886451,2014-08-20,t,194
622,Kia,Sorento,WAUJFAFH6DN711844,2014-08-20,t,488
623,Cadillac,Seville,3LNHL2GC9CR747490,2014-08-20,t,138
624,Chevrolet,Silverado 2500,1G4HR54K014487711,2014-08-20,f,474
625,MINI,Cooper,2HNYD2H23DH121481,2014-08-20,f,104
626,Oldsmobile,88,WBAWL7C56AP445740,2014-08-20,t,448
627,Lexus,SC,3D73Y3HL9AG981115,2014-08-20,t,466
628,Pontiac,Grand Prix,5BZAF0AA6EN498919,2014-08-20,t,190
629,Saab,900,1G6AE1RX0F0985214,2014-08-20,t,516
630,Hyundai,Elantra,WAUGL78E48A123043,2014-08-20,t,9
631,Oldsmobile,Achieva,WAULC68E54A542036,2014-08-20,f,251
632,CitroÃ«n,CX,WP1AA2A26BL427113,2014-08-20,f,456
633,Mercedes-Benz,E-Class,JTDKDTB36F1326569,2014-08-20,t,257
634,Volkswagen,CC,1GKMCAE34AR798165,2014-08-20,t,236
635,Mazda,Millenia,KMHGN4JE3FU752211,2014-08-20,t,468
636,Mercedes-Benz,300D,5UXZW0C52BL843307,2014-08-20,t,373
637,Suzuki,SX4,WBAGL835X5D794367,2014-08-20,t,293
638,Ford,Tempo,1G6DG8E57C0808613,2014-08-20,t,119
639,Saab,9-3,1GTPCTEX7AZ791119,2014-08-20,t,366
640,Buick,Rainier,WDDHF0EBXEA144626,2014-08-20,f,255
641,Honda,S2000,WAUFEBFM2BA981377,2014-08-20,f,315
642,Toyota,Yaris,3GYT4NEF4DG998306,2014-08-20,f,155
643,Hyundai,Veracruz,3C63D3DL6CG286998,2014-08-20,t,513
644,Chevrolet,Blazer,1GYS3AEFXBR303170,2014-08-20,f,37
645,Toyota,Celica,1G6DH8E51D0735883,2014-08-20,t,126
646,Honda,Odyssey,5BZBF0AA7EN455775,2014-08-20,f,295
647,Mercedes-Benz,S-Class,19UUA8F23EA413961,2014-08-20,f,170
648,BMW,X5,WAUEF98E18A266851,2014-08-20,t,414
649,Audi,A5,WBAUT9C52BA643268,2014-08-20,t,243
650,Cadillac,Fleetwood,WAUDL64FX5N740012,2014-08-20,t,492
651,Mercedes-Benz,C-Class,WBAKX8C57BC065985,2014-08-20,t,317
652,Lincoln,Town Car,1G4PR5SKXC4534471,2014-08-20,t,487
653,Lexus,SC,2G4WN58C191251520,2014-08-20,t,208
654,BMW,5 Series,JHMFA3F27BS811947,2014-08-20,f,105
655,Volvo,S80,WBAFB33461L814736,2014-08-20,t,167
656,Mazda,Protege,1N4CL2AP3BC612745,2014-08-20,t,272
657,BMW,X3,SCFAD02A58G048449,2014-08-20,f,464
658,Jeep,Compass,WAUDFBFC2CN937675,2014-08-20,f,60
659,Isuzu,i-370,SCFFDABM5EG432328,2014-08-20,f,378
660,Audi,S6,WAULV94E58N640158,2014-08-20,t,175
661,GMC,Savana 1500,1G6DU6EV6A0254409,2014-08-20,t,468
662,Mazda,RX-7,YV126MFB7F1731495,2014-08-20,f,443
663,Ford,Taurus,JN8AF5MR0ET508617,2014-08-20,t,310
664,Oldsmobile,Silhouette,5N1AZ2MH0FN213673,2014-08-20,t,133
665,Volkswagen,Jetta,3N1CE2CP2FL861679,2014-08-20,f,317
666,Porsche,928,2G4WF551X41645994,2014-08-20,t,260
667,BMW,M5,5N1AN0NW7FN337193,2014-08-20,f,30
668,Ford,Five Hundred,JM1CW2BL3F0548629,2014-08-20,f,261
669,Mitsubishi,Eclipse,WBAPK5C56AA961241,2014-08-20,f,164
670,Acura,RSX,WA1CFBFP2BA314204,2014-08-20,f,400
671,Subaru,XT,WDCYC7DF2FX149635,2014-08-20,t,66
672,Chevrolet,Camaro,2G4WS52J811441447,2014-08-20,t,176
673,Maserati,Spyder,3VW467AT1DM291304,2014-08-20,f,530
674,Buick,Century,WAUFFAFL4BN589010,2014-08-20,t,84
675,Jeep,Commander,4T1BK3DB2CU223388,2014-08-20,t,296
676,Oldsmobile,Cutlass Supreme,WDDLJ7DBXDA073039,2014-08-20,t,496
677,Dodge,Caravan,1FMCU4K31BK560092,2014-08-20,t,422
678,Hyundai,Sonata,WBAET37412N113398,2014-08-20,t,502
679,Saturn,Ion,3GTU2YEJ0BG701406,2014-08-20,t,49
680,Audi,S5,WBA3B5G56DN479746,2014-08-20,t,486
681,Lincoln,MKT,WBANF33567C838892,2014-08-20,f,353
682,Holden,VS Commodore,1G6DV1EP7D0884381,2014-08-20,t,253
683,Ford,E250,WD3PE7DC7F5178636,2014-08-20,f,112
684,Toyota,T100 Xtra,19UUA65554A460035,2014-08-20,t,294
685,Buick,Skylark,2G4GN5EX5F9369675,2014-08-20,t,274
686,Lexus,LS,SCBCP73W99C334687,2014-08-20,f,518
687,Dodge,Avenger,3N1AB6AP8CL506232,2014-08-20,f,422
688,CitroÃ«n,CX,WBA3G7C56FK970115,2014-08-20,t,137
689,Ford,Falcon,WBA3B3C53DF704533,2014-08-20,f,90
690,Chevrolet,Uplander,2G4GV5EV1B9891888,2014-08-20,t,111
691,Honda,Accord,1FAHP3GN7AW486618,2014-08-20,f,53
692,Corbin,Sparrow,JA32X2HU6DU354982,2014-08-20,t,122
693,Kia,Sportage,4JGCB2FE7AA240997,2014-08-20,f,321
694,Chevrolet,Camaro,JH4CU2F82DC338903,2014-08-20,f,547
695,Land Rover,Range Rover,KL4CJGSB2DB630110,2014-08-20,t,516
696,Chevrolet,Cavalier,WAUKGBFB8AN726845,2014-08-20,t,98
697,GMC,Sonoma,WAUKD98P96A476170,2014-08-20,t,506
698,Buick,Regal,JTDKN3DU8A0733603,2014-08-20,t,74
699,Pontiac,Grand Prix,5UXFH0C51AL813386,2014-08-20,t,468
700,Mitsubishi,GTO,SAJWA4DCXFM094362,2014-08-20,f,137
701,Volvo,S60,WAULC58E74A208715,2014-08-20,t,207
702,Mazda,Mazda6,1G6AZ5SX9F0832692,2014-08-20,f,541
703,Mazda,RX-8,WBADN63462G670759,2014-08-20,f,112
704,Ford,Escape,WAUGFAFC3FN083033,2014-08-20,f,535
705,GMC,Envoy,JTJBC1BA2D2089508,2014-08-20,t,307
706,Chrysler,Crossfire,WA1DGBFE4BD648510,2014-08-20,t,200
707,Mitsubishi,Diamante,3GYFK12239G345664,2014-08-20,f,327
708,Isuzu,i-290,3VWML7AJ1EM753403,2014-08-20,t,348
709,Ford,Focus,1HGCP2F3XBA115094,2014-08-20,f,219
710,Mercedes-Benz,300SE,WA1BY74L38D003648,2014-08-20,f,155
711,Chrysler,LeBaron,WAUHFAFL9EA120421,2014-08-20,t,142
712,Subaru,SVX,5GNRNJEE8A8703562,2014-08-20,f,259
713,Ford,Windstar,WAU3FAFR5AA917368,2014-08-20,t,87
714,Toyota,Solara,1C6RD7LP5CS954370,2014-08-20,t,135
715,Lexus,IS,1C4NJPBA6FD314433,2014-08-20,f,139
716,Lexus,ES,1N6AF0LY2EN498925,2014-08-20,t,468
717,Infiniti,G,WBAPM5C59BA554493,2014-08-20,f,317
718,Jaguar,XJ Series,JTHFE2C27B2538639,2014-08-20,t,390
719,Chevrolet,Express,1GYS4FEJ4BR902628,2014-08-20,t,431
720,Mercury,Grand Marquis,5FRYD3H26GB955572,2014-08-20,t,437
721,Ford,F-Series Super Duty,1GTN1TEXXCZ549716,2014-08-20,t,338
722,Acura,TL,JTJHY7AX4F4925847,2014-08-20,t,38
723,Chevrolet,Suburban 2500,3VWC17AU5FM548972,2014-08-20,t,527
724,Ford,Mustang,2C4RVAAG0CR298795,2014-08-20,t,80
725,Buick,Century,19XFB4F30EE197666,2014-08-20,t,95
726,BMW,525,WAULT54B33N079682,2014-08-20,t,361
727,Chrysler,Town & Country,WBAEU33495P313327,2014-08-20,f,16
728,Suzuki,Sidekick,WAUHGBFC2EN848853,2014-08-20,f,424
729,Isuzu,Rodeo Sport,WAUDH98E38A779119,2014-08-20,t,137
730,Chevrolet,Express 2500,SCBGU3ZA5DC768936,2014-08-20,t,491
731,Morgan,Aero 8,19XFB4F27FE327323,2014-08-20,f,470
732,Chevrolet,Uplander,1G6DM1E31C0348637,2014-08-20,f,240
733,Chevrolet,HHR,1N4AB7AP6EN179406,2014-08-20,t,432
734,Saab,900,JTDKTUD32ED112200,2014-08-20,t,473
735,Acura,MDX,19UUA66224A859666,2014-08-20,t,128
736,Ford,C-MAX Hybrid,WA1YL64B24N570531,2014-08-20,f,36
737,Mitsubishi,Montero Sport,3GYFNCE35FS297259,2014-08-20,f,154
738,Toyota,4Runner,WBADX1C59CE535505,2014-08-20,t,543
739,Nissan,Frontier,5NPET4AC6AH013529,2014-08-20,f,104
740,Audi,riolet,WBA4C9C53FD438126,2014-08-20,t,175
741,Mazda,626,WVGEF9BP0DD880565,2014-08-20,t,212
742,Toyota,Matrix,JTJBM7FX8A5600227,2014-08-20,t,327
743,Buick,LaCrosse,1G6AS5S3XE0872490,2014-08-20,f,146
744,Mercury,Grand Marquis,WBA3A9G53DN225177,2014-08-20,f,494
745,Buick,Riviera,SCBBR93W09C283114,2014-08-20,t,522
746,Ford,Aspire,1G6DF577880162845,2014-08-20,t,503
747,Kia,Sedona,WBALL5C51CE683310,2014-08-20,t,39
748,Lincoln,Continental,WBAWB33569P116267,2014-08-20,f,154
749,Lincoln,Blackwood,1FTEW1CW1AK240462,2014-08-20,t,54
750,Audi,100,5N1AZ2MH9FN298058,2014-08-20,t,445
751,Dodge,Ram 3500,3LN6L2G97ER988513,2014-08-20,f,99
752,Bentley,Continental GT,3G5DB03E25S466314,2014-08-20,t,239
753,Kia,Rio,SCFFDCBD6AG851083,2014-08-20,f,398
754,Kia,Rondo,2G4GT5GX2F9758020,2014-08-20,t,110
755,Chevrolet,Uplander,WBAKB0C52AC594694,2014-08-20,f,6
756,Mazda,MX-5,2G4GU5EVXC9276065,2014-08-20,f,265
757,Mercedes-Benz,500SEL,SALVP2BGXFH378370,2014-08-20,t,28
758,Aston Martin,V8 Vantage,1YVHZ8AH7A5988663,2014-08-20,t,478
759,Dodge,Ram,JHMZE2H36DS526175,2014-08-20,t,11
760,Pontiac,Torrent,WAU4GAFB2BN312836,2014-08-20,t,36
761,Chevrolet,Express 1500,KNAFU6A27D5629830,2014-08-20,t,251
762,Ford,F-Series Super Duty,WBAWC33549P560244,2014-08-20,t,115
763,GMC,Vandura G1500,2G4GL5EX5E9020150,2014-08-20,f,307
764,Dodge,Dynasty,3C4PDDBG4CT455073,2014-08-20,f,334
765,Chrysler,Aspen,1D4PT4GK8AW549922,2014-08-20,t,308
766,Subaru,Legacy,WBAYE8C54DD723596,2014-08-20,t,539
767,Cadillac,Fleetwood,3D7JB1EP5AG234048,2014-08-20,f,276
768,Suzuki,Cultus,JH4CL96904C083155,2014-08-20,t,403
769,Mercury,Villager,KMHGN4JE8FU147682,2014-08-20,f,243
770,Nissan,Altima,WBAEW53474P523588,2014-08-20,t,428
771,Pontiac,Grand Prix Turbo,WBAKA4C52CC530748,2014-08-20,t,511
772,Volkswagen,Cabriolet,JN1AZ4EH4AM461330,2014-08-20,t,453
773,Plymouth,Reliant,WAUNF68P76A543936,2014-08-20,f,297
774,Ford,Club Wagon,1G6AK5SX6D0216000,2014-08-20,f,164
775,Mercedes-Benz,CLS-Class,1G6DF5E58D0020104,2014-08-20,f,33
776,GMC,Vandura G1500,SCFFDCCD3CG069390,2014-08-20,f,265
777,Volkswagen,Scirocco,1GYS4RKJ8FR403018,2014-08-20,f,388
778,Pontiac,LeMans,WAURD68D52A359571,2014-08-20,f,482
779,Isuzu,i-370,1G4GE5E34CF869228,2014-08-20,t,153
780,Toyota,Celica,2T3BFREV8DW513191,2014-08-20,f,547
781,Chevrolet,Avalanche 2500,1C3BCBEB3DN420600,2014-08-20,f,316
782,BMW,Z4,KMHHT6KDXDU738329,2014-08-20,t,217
783,Mazda,MX-6,WBADN63463G274123,2014-08-20,f,182
784,Chrysler,Town & Country,KNAFT4A20C5639539,2014-08-20,t,375
785,Lexus,RX,1FMJK1HT9FE038138,2014-08-20,f,91
786,Lexus,RX,5J6TF1H51DL411827,2014-08-20,t,328
787,Audi,A6,SAJWA4HA3EM938457,2014-08-20,t,223
788,GMC,Savana 2500,KNDJT2A27D7744389,2014-08-20,t,290
789,Acura,TL,WAUUL78E86A164081,2014-08-20,f,48
790,Porsche,911,WAUHFAFL0EA638465,2014-08-20,f,111
791,Hyundai,Accent,WAUDFAFL6DN252753,2014-08-20,t,44
792,Hyundai,Tiburon,3C63D3LL2CG696912,2014-08-20,t,176
793,Chevrolet,Tracker,1NXBU4EE6AZ005153,2014-08-20,t,158
794,Volkswagen,Type 2,WBASN2C58BC386341,2014-08-20,f,497
795,Dodge,Ram Van 1500,1FMEU5DE3AU430475,2014-08-20,t,331
796,Pontiac,Tempest,WBANB33505C816914,2014-08-20,f,257
797,Toyota,Corolla,WBASN2C52DC487247,2014-08-20,f,477
